Ano,Mês,Processo,AnoDoProcesso,Tipo_PF_PJ,CPF_CNPJ,Substância,UF,CodigoMunicipio,Município,QuantidadeComercializada,UnidadeDeMedida,ValorRecolhido,DataCriacao
2023,4,830337.0,1979.0,PJ,18702175000106,QUARTZO,MG,3103405,ARAÇUAÍ,27000,kg ,324,2023-04-14 14:33:00
2023,4,930078.0,1997.0,PJ,21228861000100,GRAFITA,MG,3148707,PEDRA AZUL,"302,52",t  ,"65544,68",2023-04-10 15:09:00
2023,4,807652.0,1973.0,PJ,21624671000101,MINÉRIO DE LÍTIO,MG,3134004,ITINGA,"2443,16",t  ,"55678,24",2023-04-28 09:47:00
2023,4,831071.0,2017.0,PJ,25102005000156,ARGILA,MG,3168606,TEÓFILO OTONI,"232,4",t  ,"114,83",2023-04-18 16:47:00
2023,4,830564.0,2015.0,PJ,25482167000167,ARGILA,MG,3141801,MINAS NOVAS,250,t  ,10,2023-04-05 07:27:00
2023,4,830899.0,2017.0,PJ,39781309000100,GRANITO,MG,3169703,TURMALINA,"8472,32",t  ,"11385,94",2023-04-10 09:04:00
2023,5,832033.0,2009.0,PJ,11430465000107,AREIA,MG,3103405,ARAÇUAÍ,623,t  ,"294,58",2023-05-03 13:33:00
2023,5,832545.0,1987.0,PJ,24042913000139,GRANITO,MG,3141405,MEDINA,"9,49",m3 ,"73,16",2023-05-23 15:22:00
2023,5,830924.0,2015.0,PF,***046805**,AREIA,MG,3169703,TURMALINA,45,t  ,"12,06",2023-05-28 20:03:00
2023,5,830683.0,2015.0,PJ,03478696000154,AREIA,MG,3168606,TEÓFILO OTONI,"683,88",t  ,"271,09",2023-05-03 09:45:00
2023,5,832586.0,2009.0,PJ,09094556000169,GRANITO,MG,3119500,CORONEL MURTA,73,m3 ,"742,83",2023-05-15 09:31:00
2023,5,832578.0,2012.0,PJ,09094556000169,GRANITO,MG,3119500,CORONEL MURTA,"112,5",m3 ,"1144,82",2023-05-15 09:34:00
2023,5,830893.0,2013.0,PJ,22108450000135,GNAISSE,MG,3157005,SALINAS,"13708,61",m3 ,"6918,72",2023-05-19 15:37:00
2023,5,831071.0,2017.0,PJ,25102005000156,ARGILA,MG,3168606,TEÓFILO OTONI,260,t  ,"120,9",2023-05-10 15:01:00
2023,5,831680.0,2012.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,1500,t  ,60,2023-05-08 07:59:00
2023,5,832358.0,2008.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,1600,t  ,64,2023-05-08 07:54:00
2023,5,831922.0,2005.0,PJ,01902521000105,ARGILA REFRATÁRIA,MG,3169703,TURMALINA,1750,t  ,70,2023-05-08 07:49:00
2023,5,832100.0,2006.0,PJ,03087551000122,GNAISSE,MG,3168606,TEÓFILO OTONI,"24114,6",t  ,"351,17",2023-05-08 18:46:00
2023,5,834323.0,2007.0,PJ,03933619000147,GRANITO,MG,3156502,RUBELITA,"588,76",t  ,"15598,82",2023-05-11 08:50:00
2023,5,834418.0,2012.0,PJ,04180718000168,GRANITO,MG,3119500,CORONEL MURTA,"15,22",m3 ,"448,72",2023-05-16 14:52:00
2023,5,830185.0,2010.0,PJ,04180718000168,GRANITO,MG,3156502,RUBELITA,"82,19",m3 ,"3472,29",2023-05-16 14:40:00
2023,5,831501.0,2003.0,PJ,04867725000132,XISTO,MG,3134004,ITINGA,"471,58",t  ,"5585,38",2023-05-30 20:01:00
2023,5,803441.0,1974.0,PJ,05106351000103,FELDSPATO,MG,3134004,ITINGA,"6,66",t  ,"221,21",2023-05-30 20:14:00
2023,5,821951.0,1969.0,PJ,05106351000103,FELDSPATO,MG,3134004,ITINGA,"26,42",t  ,"173,69",2023-05-30 20:11:00
2023,5,821951.0,1969.0,PJ,05106351000103,FELDSPATO,MG,3134004,ITINGA,"431,27",t  ,"3526,69",2023-05-30 20:06:00
2023,5,832854.0,2003.0,PJ,05591773000103,GRANITO,MG,3134004,ITINGA,"116,78",m3 ,"6751,34",2023-05-18 18:24:00
2023,5,832779.0,2010.0,PJ,05591773000103,GRANITO,MG,3156502,RUBELITA,"44,18",m3 ,"2049,42",2023-05-19 09:00:00
2023,5,830515.0,2018.0,PJ,08701276000109,AREIA,MG,3171600,VIRGEM DA LAPA,220,t  ,"143,99",2023-05-10 08:40:00
2023,5,830195.0,2003.0,PJ,15783338000134,GRANITO,MG,3156502,RUBELITA,"60,95",m3 ,"1376,49",2023-05-31 13:23:00
2023,5,930078.0,1997.0,PJ,21228861000100,GRAFITA,MG,3148707,PEDRA AZUL,"2669,09",t  ,"262641,28",2023-05-03 17:29:00
2023,5,807652.0,1973.0,PJ,21624671000101,MINÉRIO DE LÍTIO,MG,3103405,ARAÇUAÍ,"30046,35",t  ,"745134,52",2023-05-31 10:58:00
2023,5,807022.0,1971.0,PJ,21624671000101,ESPODUMÊNIO,MG,3134004,ITINGA,"788,71",t  ,"23693,36",2023-05-31 10:48:00
2023,5,830089.0,2000.0,PJ,36346393000137,GRANITO,MG,3134004,ITINGA,"21,6",m3 ,"343,02",2023-05-11 12:59:00
2023,5,831214.0,1992.0,PJ,38564373000168,AREIA,MG,3168606,TEÓFILO OTONI,9593,t  ,"4047,19",2023-05-30 08:46:00
2023,5,831608.0,2002.0,PJ,39365754000180,GRANITO,MG,3134004,ITINGA,"97,5",m3 ,"1182,75",2023-05-29 10:58:00
2023,5,830899.0,2017.0,PJ,39781309000100,GRANITO,MG,3169703,TURMALINA,3138,t  ,"4973,88",2023-05-09 12:45:00
2023,6,832119.0,1986.0,PJ,42794263000160,FELDSPATO,MG,3157005,SALINAS,"136,18",m3 ,"12025,78",2023-06-02 18:02:00
2023,6,830011.0,2007.0,PJ,00968624000105,GRANITO,MG,3141405,MEDINA,"428,8",m3 ,"2343,58",2023-06-06 15:06:00
2023,6,831424.0,2013.0,PJ,19296734000198,GRANITO,MG,3156502,RUBELITA,"12,87",m3 ,"361,79",2023-06-15 11:23:00
2023,6,831039.0,2012.0,PJ,10831894000115,AREIA,MG,3141801,MINAS NOVAS,"0,57",t  ,"271,74",2023-06-09 14:24:00
2023,6,832545.0,1987.0,PJ,24042913000139,GRANITO,MG,3141405,MEDINA,"18,36",m3 ,"141,59",2023-06-20 09:18:00
2023,6,831459.0,1986.0,PJ,71333736000120,GRANITO,MG,3141405,MEDINA,"271,4",m3 ,"6743,08",2023-06-20 09:21:00
2023,6,830893.0,2013.0,PJ,22108450000135,GNAISSE,MG,3157005,SALINAS,"12763,91",m3 ,"6308,65",2023-06-16 14:46:00
2023,6,830089.0,2000.0,PJ,36346393000137,GRANITO,MG,3134004,ITINGA,"164,08",m3 ,"2556,19",2023-06-19 17:13:00
2023,6,833956.0,2012.0,PJ,07956583000178,GNAISSE,MG,3139201,MALACACHETA,99,m3 ,"3433,63",2023-06-02 14:12:00
2023,6,832358.0,2008.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,1050,t  ,42,2023-06-06 08:57:00
2023,6,831680.0,2012.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,1300,t  ,52,2023-06-06 08:59:00
2023,6,830272.0,1998.0,PJ,03087551000122,GNAISSE,MG,3168606,TEÓFILO OTONI,"3002840,5",t  ,"974,01",2023-06-09 09:47:00
2023,6,832779.0,2010.0,PJ,05591773000103,GRANITO,MG,3156502,RUBELITA,"140,42",m3 ,"6683,65",2023-06-28 07:48:00
2023,6,833857.0,2011.0,PJ,12294384000181,GRANITO,MG,3168606,TEÓFILO OTONI,"99,15",m3 ,"2713,14",2023-06-27 18:22:00
2023,6,830195.0,2003.0,PJ,15783338000134,GRANITO,MG,3156502,RUBELITA,"53,4",m3 ,"1201,71",2023-06-29 11:05:00
2023,6,930078.0,1997.0,PJ,21228861000100,GRAFITA,MG,3148707,PEDRA AZUL,"269,66",t  ,"56354,71",2023-06-05 08:26:00
2023,6,807652.0,1973.0,PJ,21624671000101,MINÉRIO DE LÍTIO,MG,3134004,ITINGA,"37510,25",t  ,"1129516,48",2023-06-29 17:42:00
2023,6,830564.0,2015.0,PJ,25482167000167,ARGILA,MG,3141801,MINAS NOVAS,700,t  ,28,2023-06-06 09:02:00
2023,7,803441.0,1974.0,PJ,05106351000103,FELDSPATO,MG,3134004,ITINGA,"30,24",t  ,"559,48",2023-07-03 17:32:00
2023,7,803441.0,1974.0,PJ,05106351000103,FELDSPATO,MG,3134004,ITINGA,"0,2",t  ,"2,15",2023-07-03 16:16:00
2023,7,832033.0,2009.0,PJ,11430465000107,AREIA,MG,3103405,ARAÇUAÍ,"485,5",t  ,"65,66",2023-07-03 14:24:00
2023,7,830360.0,2018.0,PJ,27828398000105,CASSITERITA,MG,3134004,ITINGA,1100,kg ,"49,16",2023-07-14 13:36:00
2023,7,830360.0,2018.0,PJ,27828398000105,MORGANITA,MG,3134004,ITINGA,1000,kg ,"56,35",2023-07-14 13:33:00
2023,7,830893.0,2013.0,PJ,22108450000135,GNAISSE,MG,3157005,SALINAS,"13063,17",m3 ,"5724,6",2023-07-21 08:57:00
2023,7,832545.0,1987.0,PJ,24042913000139,GRANITO,MG,3141405,MEDINA,"46,35",m3 ,"357,27",2023-07-21 08:32:00
2023,7,830770.0,2012.0,PJ,25897802000177,ARGILA,MG,3141801,MINAS NOVAS,100,t  ,15,2023-07-25 10:24:00
2023,7,833804.0,2008.0,PJ,25897802000177,ARGILA,MG,3169703,TURMALINA,250,t  ,"37,5",2023-07-25 10:16:00
2023,7,831415.0,2004.0,PJ,42837484000178,GRANITO,MG,3103405,ARAÇUAÍ,"13,89",m3 ,"80,27",2023-07-20 14:07:00
2023,7,834323.0,2007.0,PJ,03933619000147,GRANITO,MG,3156502,RUBELITA,"535,28",t  ,"15859,77",2023-07-18 10:57:00
2023,7,831501.0,2003.0,PJ,04867725000132,XISTO,MG,3134004,ITINGA,"121,72",t  ,"1308,66",2023-07-22 16:15:00
2023,7,803441.0,1974.0,PJ,05106351000103,FELDSPATO,MG,3134004,ITINGA,"7,45",t  ,"179,87",2023-07-22 16:44:00
2023,7,803441.0,1974.0,PJ,05106351000103,FELDSPATO,MG,3134004,ITINGA,"275,16",t  ,"4991,95",2023-07-22 16:38:00
2023,7,833956.0,2012.0,PJ,07956583000178,GNAISSE,MG,3139201,MALACACHETA,"41,69",m3 ,"1623,17",2023-07-19 14:36:00
2023,7,832950.0,2007.0,PF,***046805**,AREIA,MG,3169703,TURMALINA,45,t  ,12,2023-07-31 13:13:00
2023,7,830924.0,2015.0,PF,***046805**,AREIA,MG,3169703,TURMALINA,"25,5",t  ,"18,36",2023-07-31 13:14:00
2023,7,831680.0,2012.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,950,t  ,38,2023-07-05 08:04:00
2023,7,831922.0,2005.0,PJ,01902521000105,ARGILA REFRATÁRIA,MG,3169703,TURMALINA,850,t  ,34,2023-07-05 08:06:00
2023,7,830272.0,1998.0,PJ,03087551000122,GNAISSE,MG,3168606,TEÓFILO OTONI,"30141,92",t  ,"877,67",2023-07-05 14:45:00
2023,7,830683.0,2015.0,PJ,03478696000154,AREIA,MG,3168606,TEÓFILO OTONI,"447,72",t  ,"160,53",2023-07-06 09:42:00
2023,7,834418.0,2012.0,PJ,04180718000168,GRANITO,MG,3119500,CORONEL MURTA,"54,72",m3 ,"164,04",2023-07-25 16:39:00
2023,7,830185.0,2010.0,PJ,04180718000168,GRANITO,MG,3156502,RUBELITA,"164,69",m3 ,"505,09",2023-07-25 17:57:00
2023,7,831587.0,1999.0,PJ,05284593000189,GRANITO,MG,3141405,MEDINA,"57,27",m3 ,"1173,11",2023-07-28 07:36:00
2023,7,830663.0,2003.0,PJ,05284593000189,GRANITO,MG,3157005,SALINAS,"158,93",m3 ,"7366,94",2023-07-28 07:40:00
2023,7,832854.0,2003.0,PJ,05591773000103,GRANITO,MG,3134004,ITINGA,"150,47",m3 ,"8348,79",2023-07-26 14:15:00
2023,7,830734.0,2015.0,PJ,07663795000167,AREIA,MG,3169703,TURMALINA,"385,5",t  ,"102,8",2023-07-31 13:10:00
2023,7,830515.0,2018.0,PJ,08701276000109,AREIA,MG,3171600,VIRGEM DA LAPA,392,t  ,"282,94",2023-07-17 14:41:00
2023,7,830515.0,2018.0,PJ,08701276000109,AREIA,MG,3171600,VIRGEM DA LAPA,78,t  ,"80,34",2023-07-17 14:38:00
2023,7,833857.0,2011.0,PJ,12294384000181,GRANITO,MG,3168606,TEÓFILO OTONI,"84,29",m3 ,"2298,91",2023-07-27 17:22:00
2023,7,830195.0,2003.0,PJ,15783338000134,GRANITO,MG,3156502,RUBELITA,"109,42",m3 ,"2464,74",2023-07-31 14:27:00
2023,7,830337.0,1979.0,PJ,18702175000106,QUARTZO,MG,3103405,ARAÇUAÍ,5000,kg ,400,2023-07-14 11:11:00
2023,7,831424.0,2013.0,PJ,19296734000198,GRANITO,MG,3156502,RUBELITA,"13,73",m3 ,"377,51",2023-07-07 13:14:00
2023,7,930078.0,1997.0,PJ,21228861000100,GRAFITA,MG,3148707,PEDRA AZUL,"283,72",t  ,"66531,65",2023-07-03 09:51:00
2023,7,807652.0,1973.0,PJ,21624671000101,MINÉRIO DE LÍTIO,MG,3134004,ITINGA,"33,96",t  ,"196,94",2023-07-31 09:14:00
2023,7,830564.0,2015.0,PJ,25482167000167,ARGILA,MG,3141801,MINAS NOVAS,800,t  ,32,2023-07-05 07:54:00
2023,7,832983.0,2011.0,PJ,25482167000167,ARGILA,MG,3169703,TURMALINA,700,t  ,28,2023-07-05 08:10:00
2023,7,830360.0,2018.0,PJ,27828398000105,QUARTZO,MG,3134004,ITINGA,17256,kg ,"4453,74",2023-07-14 11:31:00
2023,7,830360.0,2018.0,PJ,27828398000105,TURMALINA,MG,3134004,ITINGA,7974,kg ,"3443,69",2023-07-14 11:28:00
2023,7,830360.0,2018.0,PJ,27828398000105,TURMALINA,MG,3134004,ITINGA,35000,kg ,"1700,34",2023-07-14 13:38:00
2023,7,830269.0,1990.0,PJ,38564373000168,GRANITO,MG,3168606,TEÓFILO OTONI,"5617,14",t  ,"3701,18",2023-07-31 08:03:00
2023,7,831337.0,2012.0,PJ,39282298000105,GRANITO,MG,3157005,SALINAS,"10,22",m3 ,"307,29",2023-07-28 13:38:00
2023,8,832119.0,1986.0,PJ,42794263000160,FELDSPATO,MG,3157005,SALINAS,"19,76",m3 ,"1434,81",2023-08-02 10:11:00
2023,8,832033.0,2009.0,PJ,11430465000107,AREIA,MG,3103405,ARAÇUAÍ,1485,t  ,"204,27",2023-08-01 09:11:00
2023,8,831071.0,2017.0,PJ,25102005000156,ARGILA,MG,3168606,TEÓFILO OTONI,180,t  ,"79,24",2023-08-02 09:58:00
2023,8,831039.0,2012.0,PJ,10831894000115,AREIA,MG,3141801,MINAS NOVAS,"0,45",t  ,"154,83",2023-08-02 08:57:00
2023,8,830796.0,2013.0,PJ,09554036000191,ARGILA,MG,3157005,SALINAS,630,t  ,189,2023-08-21 15:05:00
2023,8,830796.0,2013.0,PJ,09554036000191,ARGILA,MG,3157005,SALINAS,670,t  ,"216,87",2023-08-21 15:00:00
2023,8,833612.0,2013.0,PJ,09554036000191,ARGILA,MG,3157005,SALINAS,680,t  ,"244,57",2023-08-21 15:11:00
2023,8,833612.0,2013.0,PJ,09554036000191,ARGILA,MG,3157005,SALINAS,630,t  ,"203,93",2023-08-21 15:12:00
2023,8,833612.0,2013.0,PJ,09554036000191,ARGILA,MG,3157005,SALINAS,640,t  ,192,2023-08-21 15:13:00
2023,8,833612.0,2013.0,PJ,09554036000191,ARGILA,MG,3157005,SALINAS,650,t  ,195,2023-08-21 15:13:00
2023,8,833611.0,2013.0,PJ,09554036000191,ARGILA,MG,3157005,SALINAS,680,t  ,"220,11",2023-08-21 15:20:00
2023,8,830796.0,2013.0,PJ,09554036000191,ARGILA,MG,3157005,SALINAS,650,t  ,"233,78",2023-08-21 14:59:00
2023,8,833611.0,2013.0,PJ,09554036000191,ARGILA,MG,3157005,SALINAS,690,t  ,207,2023-08-21 15:21:00
2023,8,830770.0,2012.0,PJ,25897802000177,ARGILA,MG,3141801,MINAS NOVAS,350,t  ,"52,5",2023-08-23 13:43:00
2023,8,832545.0,1987.0,PJ,24042913000139,GRANITO,MG,3141405,MEDINA,"26,36",m3 ,"203,24",2023-08-17 16:37:00
2023,8,831459.0,1986.0,PJ,71333736000120,GRANITO,MG,3141405,MEDINA,"21,17",m3 ,"173,4",2023-08-17 16:49:00
2023,8,833272.0,2013.0,PJ,09029511000100,ARGILA,MG,3157005,SALINAS,330,t  ,"133,54",2023-08-28 08:50:00
2023,8,833272.0,2013.0,PJ,09029511000100,ARGILA,MG,3157005,SALINAS,445,t  ,"185,57",2023-08-28 08:48:00
2023,8,833272.0,2013.0,PJ,09029511000100,ARGILA,MG,3157005,SALINAS,520,t  ,"225,75",2023-08-28 09:01:00
2023,8,833272.0,2013.0,PJ,09029511000100,ARGILA,MG,3157005,SALINAS,480,t  ,"208,53",2023-08-28 08:41:00
2023,8,833272.0,2013.0,PJ,09029511000100,ARGILA,MG,3157005,SALINAS,895,t  ,"378,09",2023-08-28 08:44:00
2023,8,833272.0,2013.0,PJ,09029511000100,ARGILA,MG,3157005,SALINAS,555,t  ,"237,87",2023-08-28 08:43:00
2023,8,833272.0,2013.0,PJ,09029511000100,ARGILA,MG,3157005,SALINAS,600,t  ,"261,04",2023-08-28 08:59:00
2023,8,833272.0,2013.0,PJ,09029511000100,ARGILA,MG,3157005,SALINAS,735,t  ,"321,99",2023-08-28 08:56:00
2023,8,833272.0,2013.0,PJ,09029511000100,ARGILA,MG,3157005,SALINAS,740,t  ,"324,09",2023-08-28 08:57:00
2023,8,833857.0,2011.0,PJ,12294384000181,GRANITO,MG,3168606,TEÓFILO OTONI,"43,99",m3 ,"1179,18",2023-08-23 15:42:00
2023,8,830893.0,2013.0,PJ,22108450000135,GNAISSE,MG,3157005,SALINAS,"6966,77",m3 ,"3591,92",2023-08-16 14:12:00
2023,8,833557.0,2012.0,PJ,09029511000100,ARGILA,MG,3157005,SALINAS,480,t  ,"208,53",2023-08-29 14:00:00
2023,8,833557.0,2012.0,PJ,09029511000100,ARGILA,MG,3157005,SALINAS,530,t  ,"230,65",2023-08-29 13:57:00
2023,8,833557.0,2012.0,PJ,09029511000100,ARGILA,MG,3157005,SALINAS,915,t  ,"386,54",2023-08-29 14:04:00
2023,8,833557.0,2012.0,PJ,09029511000100,ARGILA,MG,3157005,SALINAS,415,t  ,175,2023-08-29 14:06:00
2023,8,833557.0,2012.0,PJ,09029511000100,ARGILA,MG,3157005,SALINAS,430,t  ,"179,32",2023-08-29 14:07:00
2023,8,833557.0,2012.0,PJ,09029511000100,ARGILA,MG,3157005,SALINAS,330,t  ,"133,54",2023-08-29 14:10:00
2023,8,833557.0,2012.0,PJ,09029511000100,ARGILA,MG,3157005,SALINAS,600,t  ,"261,04",2023-08-29 13:56:00
2023,8,833557.0,2012.0,PJ,09029511000100,ARGILA,MG,3157005,SALINAS,740,t  ,"324,09",2023-08-29 13:54:00
2023,8,833557.0,2012.0,PJ,09029511000100,ARGILA,MG,3157005,SALINAS,735,t  ,"321,99",2023-08-29 13:53:00
2023,8,833557.0,2012.0,PJ,09029511000100,ARGILA,MG,3157005,SALINAS,495,t  ,"216,83",2023-08-29 13:52:00
2023,8,833557.0,2012.0,PJ,09029511000100,ARGILA,MG,3157005,SALINAS,630,t  ,"277,81",2023-08-29 13:50:00
2023,8,833557.0,2012.0,PJ,09029511000100,ARGILA,MG,3157005,SALINAS,30,t  ,"11,86",2023-08-29 14:11:00
2023,8,831680.0,2012.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,1400,t  ,56,2023-08-07 08:30:00
2023,8,831922.0,2005.0,PJ,01902521000105,ARGILA REFRATÁRIA,MG,3169703,TURMALINA,1350,t  ,54,2023-08-07 08:33:00
2023,8,834323.0,2007.0,PJ,03933619000147,GRANITO,MG,3156502,RUBELITA,"828,91",t  ,"23259,98",2023-08-23 14:28:00
2023,8,830846.0,2022.0,PJ,09029511000100,ARGILA,MG,3157005,SALINAS,420,t  ,"154,65",2023-08-30 12:46:00
2023,8,830846.0,2022.0,PJ,09029511000100,ARGILA,MG,3157005,SALINAS,685,t  ,"205,93",2023-08-30 12:48:00
2023,8,830846.0,2022.0,PJ,09029511000100,ARGILA,MG,3157005,SALINAS,750,t  ,"225,63",2023-08-30 12:49:00
2023,8,830846.0,2022.0,PJ,09029511000100,ARGILA,MG,3157005,SALINAS,525,t  ,"196,05",2023-08-30 12:46:00
2023,8,830846.0,2022.0,PJ,09029511000100,ARGILA,MG,3157005,SALINAS,420,t  ,"160,02",2023-08-30 12:44:00
2023,8,830846.0,2022.0,PJ,09029511000100,ARGILA,MG,3157005,SALINAS,315,t  ,"118,91",2023-08-30 12:44:00
2023,8,832983.0,2011.0,PJ,25482167000167,ARGILA,MG,3169703,TURMALINA,900,t  ,36,2023-08-07 08:37:00
2023,8,830089.0,2000.0,PJ,36346393000137,GRANITO,MG,3134004,ITINGA,"109,95",m3 ,"1654,3",2023-08-16 10:32:00
2023,8,831337.0,2012.0,PJ,39282298000105,GRANITO,MG,3157005,SALINAS,"57,38",m3 ,"1981,07",2023-08-14 11:32:00
2023,8,830924.0,2015.0,PF,***046805**,AREIA,MG,3169703,TURMALINA,225,t  ,"60,17",2023-08-31 09:03:00
2023,8,830272.0,1998.0,PJ,03087551000122,GNAISSE,MG,3168606,TEÓFILO OTONI,"21446,33",t  ,"1144,21",2023-08-04 10:47:00
2023,8,831501.0,2003.0,PJ,04867725000132,XISTO,MG,3134004,ITINGA,"756,3",t  ,"9305,08",2023-08-31 10:46:00
2023,8,803441.0,1974.0,PJ,05106351000103,FELDSPATO,MG,3134004,ITINGA,"899,84",t  ,"14552,26",2023-08-31 10:50:00
2023,8,821951.0,1969.0,PJ,05106351000103,FELDSPATO,MG,3134004,ITINGA,"0,01",t  ,"90,36",2023-08-31 10:53:00
2023,8,830663.0,2003.0,PJ,05284593000189,GRANITO,MG,3157005,SALINAS,"7,59",m3 ,"45,66",2023-08-28 07:44:00
2023,8,833956.0,2012.0,PJ,07956583000178,GNAISSE,MG,3139201,MALACACHETA,"72,59",m3 ,"1998,67",2023-08-16 10:16:00
2023,8,830195.0,2003.0,PJ,15783338000134,GRANITO,MG,3156502,RUBELITA,"31,56",m3 ,"713,89",2023-08-31 11:27:00
2023,8,831431.0,2013.0,PJ,17881680000100,GRANITO,MG,3103405,ARAÇUAÍ,"39,64",m3 ,391,2023-08-02 15:17:00
2023,8,831431.0,2013.0,PJ,17881680000100,GRANITO,MG,3103405,ARAÇUAÍ,"45,01",m3 ,"492,32",2023-08-02 15:22:00
2023,8,930078.0,1997.0,PJ,21228861000100,GRAFITA,MG,3148707,PEDRA AZUL,"248,28",t  ,"60094,15",2023-08-10 09:54:00
2023,8,930078.0,1997.0,PJ,21228861000100,GRAFITA,MG,3148707,PEDRA AZUL,"3391,42",t  ,"337198,68",2023-08-10 09:52:00
2023,8,831608.0,2002.0,PJ,39365754000180,GRANITO,MG,3134004,ITINGA,"68,18",m3 ,"818,26",2023-08-25 17:10:00
2023,8,830367.0,2015.0,PJ,43215619000126,AREIA,MG,3133303,ITAOBIM,"985,6",t  ,"507,4",2023-08-11 17:59:00
2023,9,832033.0,2009.0,PJ,11430465000107,AREIA,MG,3103405,ARAÇUAÍ,490,t  ,"46,42",2023-09-04 09:01:00
2023,9,831039.0,2012.0,PJ,10831894000115,AREIA,MG,3141801,MINAS NOVAS,"2,31",t  ,"742,84",2023-09-13 11:17:00
2023,9,803441.0,1974.0,PJ,05106351000103,FELDSPATO,MG,3134004,ITINGA,"604,76",t  ,"9160,6",2023-09-22 22:29:00
2023,9,803441.0,1974.0,PJ,05106351000103,FELDSPATO,MG,3134004,ITINGA,"9,23",t  ,"678,55",2023-09-22 22:38:00
2023,9,832545.0,1987.0,PJ,24042913000139,GRANITO,MG,3141405,MEDINA,"15,15",m3 ,"116,84",2023-09-22 16:26:00
2023,9,831459.0,1986.0,PJ,71333736000120,GRANITO,MG,3141405,MEDINA,"72,54",m3 ,"552,52",2023-09-22 17:08:00
2023,9,830683.0,2015.0,PJ,03478696000154,AREIA,MG,3168606,TEÓFILO OTONI,"343,7",t  ,"146,1",2023-09-04 08:39:00
2023,9,831337.0,2012.0,PJ,39282298000105,GRANITO,MG,3157005,SALINAS,"46,71",m3 ,"2350,43",2023-09-14 09:44:00
2023,9,830924.0,2015.0,PF,***046805**,AREIA,MG,3169703,TURMALINA,"271,5",t  ,"72,65",2023-09-29 17:30:00
2023,9,832358.0,2008.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,1000,t  ,40,2023-09-12 07:54:00
2023,9,831680.0,2012.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,1050,t  ,42,2023-09-12 07:50:00
2023,9,834323.0,2007.0,PJ,03933619000147,GRANITO,MG,3156502,RUBELITA,"691,51",t  ,"18160,86",2023-09-19 10:31:00
2023,9,830185.0,2010.0,PJ,04180718000168,GRANITO,MG,3156502,RUBELITA,"135,49",m3 ,"5220,61",2023-09-22 10:58:00
2023,9,832854.0,2003.0,PJ,05591773000103,GRANITO,MG,3134004,ITINGA,"182,39",m3 ,"10007,54",2023-09-27 18:25:00
2023,9,832779.0,2010.0,PJ,05591773000103,GRANITO,MG,3156502,RUBELITA,"53,63",m3 ,"2506,04",2023-09-27 18:30:00
2023,9,830734.0,2015.0,PJ,07663795000167,AREIA,MG,3169703,TURMALINA,99,t  ,"26,49",2023-09-29 17:26:00
2023,9,830515.0,2018.0,PJ,08701276000109,AREIA,MG,3171600,VIRGEM DA LAPA,368,t  ,"120,56",2023-09-15 08:54:00
2023,9,830195.0,2003.0,PJ,15783338000134,GRANITO,MG,3156502,RUBELITA,33,m3 ,"769,54",2023-09-29 08:45:00
2023,9,831424.0,2013.0,PJ,19296734000198,GRANITO,MG,3156502,RUBELITA,"31,4",m3 ,"615,48",2023-09-04 16:32:00
2023,9,930078.0,1997.0,PJ,21228861000100,GRAFITA,MG,3148707,PEDRA AZUL,"179,58",t  ,"42636,67",2023-09-04 13:18:00
2023,9,930078.0,1997.0,PJ,21228861000100,GRAFITA,MG,3148707,PEDRA AZUL,"3403,25",t  ,"337733,91",2023-09-04 13:16:00
2023,9,807022.0,1971.0,PJ,21624671000101,ESPODUMÊNIO,MG,3134004,ITINGA,"736,19",t  ,"42763,48",2023-09-26 16:46:00
2023,9,830564.0,2015.0,PJ,25482167000167,ARGILA,MG,3141801,MINAS NOVAS,1350,t  ,54,2023-09-12 07:48:00
2023,9,832983.0,2011.0,PJ,25482167000167,ARGILA,MG,3169703,TURMALINA,1400,t  ,56,2023-09-12 08:10:00
2023,9,830899.0,2017.0,PJ,39781309000100,GRANITO,MG,3169703,TURMALINA,"9265,75",t  ,"6980,21",2023-09-13 16:11:00
2023,10,824692.0,1971.0,PJ,16482121000157,ESPODUMÊNIO,MG,3103405,ARAÇUAÍ,15750000,kg ,"2827138,59",2023-10-02 06:33:00
2023,10,824692.0,1971.0,PJ,16482121000157,ESPODUMÊNIO,MG,3134004,ITINGA,15750000,kg ,"2827138,59",2023-10-02 06:35:00
2023,10,831496.0,2001.0,PJ,08015130000100,ESMERALDA,MG,3139201,MALACACHETA,25,kg ,"314,76",2023-10-02 16:23:00
2023,10,833804.0,2008.0,PJ,25897802000177,ARGILA,MG,3169703,TURMALINA,420,t  ,63,2023-10-18 10:26:00
2023,10,830337.0,1979.0,PJ,18702175000106,QUARTZO,MG,3103405,ARAÇUAÍ,26750,kg ,321,2023-10-17 13:50:00
2023,10,831071.0,2017.0,PJ,25102005000156,ARGILA,MG,3168606,TEÓFILO OTONI,210,t  ,"89,96",2023-10-11 17:24:00
